token_final,label
"['반려동물', '의료', '비용', '도', '연말정산', '에', '적용', '되도록', '제도', '개선', '부탁드립니다', '국내', '반려동물', '인구', '현재', '기하', '급수', '증가', '상태', '현재', '건강', '보험', '일반', '기업', '보험', '상태', '반려견', '반려', '묘', '기타', '반려동물', '대한', '보험', '상품', '지금', '제', '청원', '내용', '이전', '현재', '전국', '반려견', '실명', '제도', '통해', '각', '가정', '반려동물', '파악', '수준', '반려동물', '학대', '거나', '유기', '예전', '물건', '보고', '솜방망이', '처벌', '그첬다', '지금', '형사', '처벌', '대상', '적용', '시점', '반려동물', '중요성', '확대', '반려동물', '사람과', '마찬가지', '병원', '놀이', '시설', '기타', '편의', '시설', '사람과', '불구', '시점', '반려동물', '의료', '비용', '건강', '보험', '연말정산', '혜택', '제외', '실정', '노인', '인구', '급성', '반려동물', '복지', '반려동물', '주인', '혜택', '주어', '저', '생각', '저', '선천', '심장질환', '강아지', '견주', '대한민국', '근로자', '아침', '저녁', '하루', '번', '때', '약', '저', '출근', '때문', '부모님', '상황', '부모님', '저', '부양', '가족', '포함', '저', '반려동물', '약', '약', '지난', '상태', '달', '값', '소요', '해년', '정기', '검진', '통해', '심장', '상태', '관찰', '정기', '검진', '비용', '해년', '사람', '검진', '비용', '비용', '돈', '소요', '치료', '포기', '거나', '유기', '거나', '생각', '추호', '제', '동생', '아이', '이기', '때문', '저', '청원', '해도', '전과', '치료', '사랑', '청원', '뿐', '저', '상황', '처', '분', '도움', '생각', '부디', '제', '동생', '반려동물', '치료', '비도', '연말정산', '의료', '비', '적용', '가계', '경제', '뿐', '국가', '인정', '반려동물', '인식', '변화', '사회', '전반', '반려동물', '대한', '인식', '또한', '변화', '시점', '생각', '반려동물', '의료', '비', '대해', '연말정산', '소득공제', '시', '일정', '비율', '공제', '청원']",Yes
"['오픈마켓', '사기', '광고', '고발', '합니다', '오픈마켓', '광고', '중단', '진행', '현재', '지속', '피해자', '발생', '처음', '쪽', '하루', '광고', '효과', '또한', '첫', '달', '무료', '팅', '판매', '자', '현혹', '광고', '진행', '만듭니', '실제', '진행', '하루', '소진', '하루', '사용', '말', '제품', '광고', '사용', '여기', '문제', '건', '처음', '진행', '때', '이', '대한', '설명', '하루', '소진', '것', '질문', '말', '임의', '상의', '진행', '것', '광고', '말', '다시', '심지어', '후불', '제로', '진행', '미수', '금', '상황', '또한', '더욱', '기', '부분', '광고', '비', '얼마나', '소진', '알', '수', '최근', '주치', '검색', '설정', '판매', '센터', '전화', '메시지', '온라인', '문의', '를', '답변', '쇠', '식이', '최근', '불황', '게시', '물의', '일부', '내용', '국민', '청원', '요건', '위배', '관리자', '수정']",No
"['인터넷', '에서', '지울', '수', '없는', '물리', '적', '성범죄', '보다', '극심한', '2', '차', '3', '차', '피해', '를', '야기', '하는', '디지털', '성범죄', '강하게', '처벌', '해주세요', '디지털', '성범죄', '피해자', '자살', '하루', '피해자', '초소', '카메라', '변형', '카메라', '규제', '것', '어제', '일', '뒷전', '과학', '기술', '발달', '불법', '딥', '페이크', '영상', '카메라', '해킹', '웹캠', '해킹', '등', '이용', '불법', '촬영', '드론', '이용', '불법', '촬영', '공중화장실', '불법', '촬영', '목욕탕', '불법', '촬영', '샤워실', '불법', '촬영', '이웃집', '불법', '촬영', '탈의실', '불법', '촬영', '숙박업소', '불법', '촬영', '등', '실시간', '전', '세계', '수', '개', '불법', '사이트', '제목', '성행', '절대', '오히려', '늘', '정부', '해외', '불법', '사이트', '차단', '무용지물', '차단', '풀', '수', '방법', '때문', '또한', '디지털', '성범죄', '관련', '법', '처벌', '불법', '촬영', '처벌', '벌금형', '불법', '촬영', '건', '이상', '처음', '초범', '라며', '감형', '반성', '이유', '감형', '불법', '촬영', '범죄', '재범', '률', '를', '적발', '비율', '생각', '더욱더', '처벌', '수위', '불법', '촬영', '재범', '벌금', '내면', '이란', '생각', '몰카', '범죄자', '명', '중', '명', '재범', '병원', '탈의실', '등', '불법', '촬영', '물', '유포', '의사', '재범', '업', '종사', '성범죄', '전과자', '의사', '면허', '박탈', '이건', '생존', '문제', '피해', '더', '걸', '위해', '정부', '디지털', '성범죄', '전쟁', '추진', '적극', '처벌', '한시', '국제', '수사', '전보', '더', '적극', '유포자', '포함', '지자', '파일', '공유', '차', '가해', '사람', '모두', '추적', '처벌', '불법', '사이트', '제목', '유포', '확률', '것', '미리', '예상', '추적', '삭제', '처벌', '심지어', '디지털', '성범죄', '피해', '사실', '채', '피해', '영상', '피해자', '존재', '영상', '유포', '음', '알', '피해자', '피해자', '영상', '삭제', '지원', '가해자', '처벌', '게', '약', '해도', '영상', '유포', '음', '인지', '못', '피해자', '추적', '지원', '시스템', '구축', '나가야', '또한', '불', '특정', '다수', '불법', '촬영', '화장실', '목욕탕', '이웃집', '탈의실', '샤워실', '숙박업소', '아이피', '카메라', '웹캠', '해킹', '피해자', '중', '아동', '청소년', '포함', '영상', '손', '유포', '실정', '디지털', '성범죄', '성인', '피해자', '불법', '촬영', '영상', '소지', '유포', '시', '아동', '청소년', '물', '처벌', '것', '강력', '처벌', '그', '적극', '보호', '그', '피해', '가해자', '고통', '디지털', '성범죄', '건', '중', '건', '벌금', '집유', '실형', '수준', '실형', '이하', '의', '징역', '장난', '합', '인터넷', '무한', '재', '배포', '것', '불법', '촬영', '물', '처벌', '더욱더', '패가망신', '디지털', '성범죄자', '감당', '처벌', '차마', '범죄', '생각', '못', '해외', '사이트', '불법', '촬영', '영상', '국적', '국제', '수사', '업', '로더', '추적', '구속', '불법', '사이트', '영상', '삭제', '비용', '청구', '징역', '살', '불법', '촬영', '물', '유포자', '무조건', '징역', '살', '법', '징역형', '집행유예', '징역', '기간', '피해자', '번', '더', '디지털', '성범죄', '피해', '연쇄', '고통', '감히', '가늠', '수', '인격', '살인', '제발', '처벌', '강화', '해외', '불법', '촬영', '사이트', '대해', '누구', '수', '술', '접속', '차단', '손', '건', '이제', '때', '디지털', '성범죄', '가해자', '살기', '처벌', '답', '불법', '촬영', '물', '유포자', '소지', '유포', '사이트', '신고', '포', '상금', '제도', '시행', '근절', '한번', '불법', '촬영', '물', '손', '수', '게', '국가', '역할', '생각', '디지털', '성범죄', '근절', '위해', '강국', '대한민국', '여러', '기업', '국제', '기관', '협력', '방법', '동원', '부디', '디지털', '성범죄', '로부터', '또', '안심', '살', '수']",Yes
"['주', '야간', '보호', '센터', '노인장', '기', '요양', '사업자', '는', '과도', '한', '수가', '삭감', '에', '웁니', '다', '올해', '야간', '보호', '시설', '송영', '비', '삭감', '토요일', '가산', '삭제', '함', '실질', '수가', '삭감', '공지', '공청회', '작년', '일방', '통보', '삭감', '일자리', '안정', '자금', '제외', '것', '언급', '참고', '어르신', '요양', '병원', '요양원', '입소', '지연', '효과', '야간', '보호', '회안', '전망', '기능', '수가', '삭감', '부정', '효과', '우려', '입소', '시설', '달', '청구', '야간', '보호', '그날그날', '어르신', '컨디션', '집안', '소사', '인지', '심경', '변화', '단순', '변심', '몸', '등등', '이나', '날씨', '외', '요인', '어르신', '커녕', '이용', '경우', '빈번', '종사', '정원', '유지', '출석', '날짜', '청구', '경영', '매우', '비근', '예', '야간', '보호', '보육', '어린이집', '은', '달', '출석', '달', '수가', '고스', '란', '인정', '수년', '전', '조리', '사무', '인력', '가산', '폐지', '작년', '신설', '전체', '등급', '하향', '평준화', '달', '내내', '이용', '치매', '어르신', '욕구', '제한', '모든', '비용', '연례', '행사', '해년', '수가', '삭감', '해대', '당국', '조치', '이해', '악조건', '치매', '어르신', '일', '천직', '알', '정말', '집', '못', '맞벌이', '등', '어르신', '사회', '효로', '승화', '자부심', '이', '이번', '송영', '비', '토', '가산', '삭감', '정말', '벼랑', '끝', '모', '느낌', '인건비', '임대료', '식', '자재', '비용', '상승', '차량', '유지', '비등', '비용', '어르신', '수가', '삭감', '서비스', '질', '저하', '우려', '직접', '인건비', '강제', '조항', '이기', '가상', '승은', '근로자', '임금', '상승', '바로', '대통령', '사항', '소득', '도성', '부합', '수가', '삭감', '정말', '성심', '성의껏', '타인', '부모', '종', '사자', '진작', '문제', '지자체', '무분별', '야간', '보호', '센터', '인', '허가', '재고', '신규', '진입', '문턱', '기존', '사업자', '안정', '노하우', '계승', '수', '수가', '삭감', '재고', '시기']",No
"['저', '의', '억울한', '사항', '을', '조금', '이라도', '해결', '해', '주시', '면', '감사하겠습니다', '안녕하십니까', '저', '전', '건설', '산업', '건설', '회사', '재직', '국민', '건설', '산업', '재직', '동안', '회사', '법정관리', '회사', '자금난', '개', '월간', '급여', '처음', '달', '생활', '기간', '아이', '가정', '리기', '어려움', '점점', '생활고', '중', '본사', '직원', '팀', '이', '현재', '회사', '공단', '소송', '진행', '중', '알리', '회사', '급여', '지급', '능력', '소송', '대한', '모든', '부분', '직원', '위임', '주어', '승소', '시', '급여', '수', '자신', '소송', '선정당사자', '위임', '줄', '것', '현장', '공무', '연락', '본인', '및', '모든', '직원', '명', '급여', '소리', '팀', '모든', '권한', '위임', '위', '위임장', '개인', '인감증명서', '송부해', '중', '제', '심', '수원', '지법', '및', '항소심', '서울', '고법', '나', '의', '가집행', '선고', '부', '판결', '저', '포함', '명', '선정', '그', '누구', '가집행선고', '부', '판결', '기초', '가집행', '신청', '요청', '적', '선정당사자', '은', '본인', '및', '선정', '명의', '동의', '채', '독단', '선정', '자', '급여', '은행', '공탁', '금', '추심', '간', '것', '선정당사자', '은', '본인', '및', '선정', '명', '은행', '제', '채무자', '채권', '압류', '및', '추심명령', '신청', '집행', '속행', '신청', '사실', '전혀', '알리', '때문', '경', '공단', '제출', '가지', '물', '반환', '신청', '통해', '비로소', '사건', '항소심', '가집행', '선고', '부', '판결', '기초', '가집행', '사실', '최초', '인지', '이', '본인', '및', '선정', '명', '본사', '팀', '의', '범죄', '공단', '개인', '별로', '수', '천만원', '상당', '가지', '물', '반환', '채무', '지게', '가지', '물', '반환', '채무', '부담', '본인', '및', '선정당사자', '명', '모두', '밤잠', '제대로', '수', '상황', '가장', '자괴', '감', '모든', '것', '포기', '마음', '월급', '지급', '상황', '가장', '어깨', '배우자', '자녀', '희생', '생각', '눈물', '그', '심정', '누', '수', '급여', '팀', '의', '말', '한마디', '권한', '위임', '저', '포함', '직원', '명', '모두', '바보', '이', '상황', '설명', '가족', '얼굴', '지나', '온', '삶', '궤', '다시', '한번', '뒤', '생각', '삶', '의욕', '상실', '내일', '희망', '이', '대통령', '저', '이', '사정', '조금', '해결', '수', '깊이', '헤량하', '시기', '게시', '물의', '일부', '내용', '국민', '청원', '요건', '위배', '관리자', '수정']",No
"['저희', '아파트', '경비', '아저씨', '의', '억울함을', '알립니다', '본론', '아파트', '주민', '민원', '경비', '아저씨', '짤린', '일', '저희', '아파트', '남양주', '위치', '약', '아파트', '매일', '주차', '난', '경비', '아저씨', '아파트', '주민', '일', '제일', '아이', '저희', '아이', '할아버지', '라며', '날', '주차장', '칸', '페인트', '장애인', '표시', '저희', '동', '장애인', '신분', '주차', '난이', '칸', '것', '저희', '아파트', '장애인', '주차', '구역', '하나', '생각', '날', '지금', '달', '전', '쯤', '것', '주말', '가족', '끼리', '마트', '경비', '아저씨', '주민', '쯤', '남성', '소리', '경비', '아저씨', '존댓말', '주민', '반말', '화', '경비', '아저씨', '초등학생', '인사', '해도', '꼭', '존대', '해주시', '나이', '사람', '존중', '분', '반말', '큰소리', '내용', '장애인', '주차', '구역', '그', '주민', '주차', '다른', '자리', '주차', '경비', '아저씨', '화', '것', '저희', '마트', '시점', '주차', '빈곳', '널렸습니', '굳이', '장애인', '왜', '장애인', '주차', '아파트', '주민', '언니', '목격', '당시', '그', '이야기', '카톡', '해', '새해인사', '며칠', '그', '경비', '아저씨', '알', '그', '주민', '민원', '짤렸', '이건', '무슨', '이', '제', '모든', '상황', '알', '싸움', '분명', '양쪽', '모두', '갈등', '것', '꾹꾹', '참고', '겁', '우리나라', '경비', '말', '나라', '입', '경비', '아저씨', '잘못', '막', '해고', '수', '건가', '우리나라', '생각', '생판', '남인', '제', '눈물', '날', '지경', '관리', '사무소', '말', '주민', '민원', '제기', '수', '것', '노동부', '시청', '건의', '본인', '처리', '수', '눈', '청원', '비정규직', '이면', '해고', '가요', '세상', '모든', '직업', '존재', '것', '그', '그', '일', '누가', '다른', '누군가', '민원', '누가', '어도', '말', '수', '부디', '직업', '천이', '음', '생각', '진상', '규명', '통해', '게시', '물의', '일부', '내용', '국민', '청원', '요건', '위배', '관리자', '수정']",Yes
"['5', '살', '아기', '가', '유전', '성', '부정맥', '애플', '워치', '고', '심박', '저', '심박', '알림', '받게', '해주세요', '달전', '살', '며느리', '갑자기', '돌연', '부검', '소견', '유전', '부정맥', '양가', '병', '며느리', '여동생', '출산', '후', '부정맥', '심정지', '알', '우리', '아기', '대안', '병원', '유전', '부정맥', '판정', '한숨', '불안', '평소', '갑자기', '심정지', '희귀', '병', '검색', '애플', '워치', '심박', '심박', '알림', '기능', '구입', '우리나라', '사용', '생명', '구', '법', '국민', '생명', '법', '제발', '악법', '아이', '심장', '심정', '심정지', '정말', '제발']",No
"['이란', '전쟁', '파병', '에', '반대', '합니다', '안녕하십니까', '대한민국', '국민', '중', '사람', '전', '미국', '현재', '국제', '행보', '미국', '자신', '국가', '이익', '위해', '서면', '동맹국', '손해', '마다', '강요', '얼마', '전', '우리', '방위', '비', '요구', '것', '그것', '미국', '이란', '그', '의', '무엇', '세계', '평화', '질서', '유지', '강대국', '면목', '요즘', '미국', '트럼프', '행정부', '걸', '목적', '것', '자', '국민', '하나', '국', '인자', '이자', '전쟁', '영웅', '수', '나라', '미국', '한미관계', '것', '압니', '대한민국', '국민', '강대국', '척', '것', '것', '압니', '것', '말씀', '전쟁', '유로', '합리화', '수', '미국', '전쟁', '의', '단지', '자', '국민', '희생', '위', '보복', '보이지', '미국', '실리', '명분', '전쟁', '지원', '만인소', '심정', '타', '마음', '채', '청원', '것', '동맹국', '강대국', '바다', '건너', '수', '나라', '일', '주장', '생각', '그것', '우리나라', '살', '수', '길이', '라면', '부디', '제', '타', '마음', '나라', '사랑', '마음', '외면']",No
"['국가', '는', '국민', '이', '납입', '한', '국민연금', '을', '돌려주세요', '저', '단', '한번', '지금', '국민연금', '납입', '연장', '더', '납입', '다음', '달', '연금', '수령', '청구', '공단', '제', '조그만', '임대', '사업', '저', '수입', '지금', '납입', '국민연금', '수령', '액', '월', '삭감', '을해', '저', '이해', '국민연금', '제', '돈', '평생', '납입', '개인', '돈', '어찌하여', '국가', '개인', '돈', '다른', '수입', '삭감', '제', '수입', '것', '제', '남', '노력', '저', '대한', '수입', '왜', '저', '수입', '국민연금', '결부', '삭감', '답변', '왜', '노력', '수입', '범', '제자', '도독', '놈', '취급', '노력', '수입', '격려', '못', '범', '제자', '췩', '수입', '수입', '대하', '종합소득세', '세금', '내', '납입', '국민연금', '다른', '수입', '내', '납부', '국민연금', '삭감', '내', '납입', '돈']",No
"['금감원', '중', '징계', '대상자', '를', '은행', '회장', '으로', '몰래', '만든', '진상', '을', '밝혀주세요', '독일', '펀드', '펀드', '검찰', '조사', '은행', '사외이사', '책임', '지기', '커녕', '금감원', '중', '징계', '은행', '회장', '몰래', '자기', '끼리', '비공개', '단독', '추천', '서민', '길거리', '통곡', '자기', '배', '회장', '끼리끼리', '해먹', '은행', '사외이사', '행태', '이해', '더욱이', '금융', '당국', '밀실', '절차', '자기', '끼리', '중', '징계', '대상', '회장', '찬성', '뉴스', '울화통', '조사해', '주시', '위법', '행위', '꼭', '처벌', '게시', '물의', '일부', '내용', '국민', '청원', '요건', '위배', '관리자', '수정']",No
"['단식', '22일', '대기업', '과', '정치인', '김기현', '의', '토착', '비리', '은폐', '와', '갑질', '횡포', '의', '피해자', '우리', '아버지', '좀', '살려주세요', '대기업', '의', '횡포', '울산', '광역시', '김기현', '전', '시장', '토착', '비리', '피해자', '오늘', '겨우', '숨', '쉬', '버티고', '우리', '아버지', '저희', '이', '발주', '건설', '시공', '넥', '공장', '증설', '공사', '토목', '하청', '업체', '수', '대표', '이', '의', '세', '남매', '저희', '아버지', '이', '은', '현재', '울산', '남구', '산미', '포', '국가', '산업', '단지', '자리', '울산', '정문', '인근', '목숨', '단식', '투쟁', '지난', '수', '년', '간', '후회', '피', '눈물', '모습', '보고', '자식', '입장', '호소', '심정', '이글', '울산', '석유화학', '공단', '블럭', '부지', '넥', '공장', '신축', '사업', '추진', '건설', '시공', '저희', '아버지', '이', '이', '운영', '수', '이', '토목공사', '하도급', '당시', '은', '공사', '관련', '한전', '전기', '공급', '비용', '예상', '등', '비용', '과', '문제', '로부터', '전기', '공급', '수', '전기공', '구역', '넥', '공장', '포함', '사업', '변경', '허가', '요청', '당시', '지식경제부', '현', '산업', '통상', '자원부', '에너지', '관리', '과', '전기공', '구역', '추가', '위', '사업', '변경', '허가', '신청', '허가', '기준', '미달', '이유', '반려', '상황', '임원', '씨', '자신', '사무실', '하도급', '업체', '대표', '이', '정치인', '로비', '통해', '전기', '공급', '구역', '허가', '를', '부탁', '측', '전기', '공급', '구역', '허가', '대한', '공문', '등', '지식경제', '위원회', '전', '간사', '김기현', '국회의원', '청탁', '것', '지시', '사실', '모두', '검찰', '결과', '것', '허가', '기준', '미달', '로', '반려', '의', '넥', '공장', '전기공', '신청', '개월', '만인', '허가', '등', '당시', '김기현', '국회의원', '청탁', '전력', '공급', '등', '이', '대로', '민원', '해결', '그', '과정', '김', '의원', '처남', '처', '이종사촌', '김', '모씨', '그', '국회의원', '선거', '김씨', '김기현', '의원', '후', '원금', '요구', '회계', '책임자', '방법', '논의', '끝', '저희', '아버지', '아버지', '운영', '회사', '직원', '명의', '후', '원금', '방식', '후', '원금', '친', '인척', '급여', '등', '금액', '실제', '저희', '아버지', '이', '은', '김기현', '전', '시장', '배우자', '이종사촌', '동생', '씨', '김기현', '의원', '부탁', '지식경제부', '로부터', '사업', '변경', '허가', '넥', '공장', '전기공', '를', '수', '도', '달라', '고', '씨', '로부터', '약속', '후', '원금', '기부', '요청', '총', '소위', '식', '불법', '후', '원금', '혐의', '기소', '지금', '현재', '법원', '심', '선고', '기일', '등', '계속', '지연', '은', '사업', '변경', '허가', '사비', '전기공', '절감', '경제', '이득', '하도급', '업체', '민원', '해결', '정치인', '후', '원금', '친', '인척', '급여', '등', '모두', '외면', '과', '다한', '단축', '근로자', '투입', '요구', '등', '저희', '아버지', '이', '은', '적자', '대기업', '갑질', '토착', '비리', '최종', '부도', '나', '현재', '저희', '가정', '파탄', '저희', '아버지', '이', '은', '전과', '범의', '전과자', '신세', '심정', '단식', '극단', '선택', '지금', '찬', '맨', '바닥', '호소', '문재인', '대통령', '대기업', '허망', '약속', '정치인', '불법', '정치자금', '준', '잘못', '대하', '저희', '아버지', '깊이', '후회', '반성', '잘못', '불구', '힘', '이유', '홀로', '벌', '이', '사회', '또', '부디', '소', '대기업', '횡포', '근절', '개인', '명예', '회복', '수', '그', '진상', '정치권', '허가', '로비', '청탁', '이득', '김기현', '친', '인척', '비리', '및', '토착', '비리', '하명', '수사', '둔갑', '은폐', '불법', '정치', '후', '원금', '요구', '하청', '업체', '연루', '도산', '가정', '파탄', '전과', '범', '이', '단식', '특검', '요청', '진실', '규명', '청원', '게시', '물의', '일부', '내용', '국민', '청원', '요건', '위배', '관리자', '수정']",Yes
"['공휴일', '을', '날짜', '가', '아닌', '요일', '로', '지정', '해주세요', '현재', '공휴일', '날짜', '지정', '경우', '매년', '요일', '번은', '주말', '겹치', '공휴일', '주말', '겹', '경우', '국민', '사기', '소비', '심리', '위축', '경기', '침체', '우려', '공휴일', '요일', '지정', '예시', '주', '수요일', '등', '연휴', '안정화', '청원']",No
"['국민', '의', '주거권', '투기', '로부터', '지켜주세요', '안녕하십니까', '문재인', '대통령', '신년사', '언급', '부동산', '투기', '문제', '해결', '관련', '청원', '몇', '년새', '서울', '집값', '말', '상승', '보호', '국민', '주거권', '투기', '거래', '훼손', '생각', '노동', '생산', '향상', '통해', '경제', '이익', '것', '국민', '주거권', '담보', '투기', '통한', '불로소득', '부자', '나라', '나라', '요', '가장', '최근', '부동산', '대책', '및', '이상', '대출', '규제', '도세', '일시', '완화', '등', '현재', '투기', '거래', '막', '수', '부동산', '상승', '이익', '손실', '예상', '훌쩍', '오히려', '부작용', '것', '예측', '고가', '주택', '서민이', '접근', '수', '부동산', '중위', '가격', '상승', '부분', '정부', '국민', '주거권', '사회', '위해', '부분', '생각', '이', '대해', '정부', '간단', '직접', '해결', '책', '시행', '생각', '분석', '간접', '해법', '수록', '부작용', '양산', '것', '그간', '차례', '부동산', '대책', '통해', '학습', '이제', '직접', '고도', '해법', '주택', '보', '유세', '주택', '보', '유세', '주택', '이상', '보', '유세', '주택', '임대', '사업자', '대한', '혜택', '철회', '방법', '임대', '사업자', '악용', '것', '근본', '밑', '독', '물', '붓기', '것', '정책', '목적', '도달', '방법', '빙빙', '것', '부작용', '양산', '끝내', '그', '누구', '지지도', '것', '투기', '수요', '수도', '생각', '현재', '집', '대다수', '국민', '정책', '반대', '수도', '무엇', '일이', '무엇', '사회', '입', '모두', '답', '도나', '투기', '것', '대통령', '답', '결단', '용기', '리더십', '뿐', '생각', '미래', '사회', '위해', '중책', '분', '대통령', '용단', '시기']",No
"['나도', '대', '한', '국민', '자영', '업자', '이다', '다단계', '사업자', '는', '봉인', '가', '소비자', '사업', '자등', '평등', '말', '구시대', '사고', '지도자', '업계', '종사', '전문가', '알', '지금', '경제', '돌파구', '부부', '자녀', '간의', '사업자', '명의', '변경', '허용', '민주주의', '경제', '형태', '가족', '명의', '변경', '곳', '다단계', '판매', '업종', '뿐', '똑', '세금', '똑', '대한민국', '하늘', '밑', '이하', '제품', '취급', '일방', '제도', '경제', '활동', '통', '부와', '행복', '추구', '국민', '참으로', '제도', '헌법재판', '통', '정성', '보아', '것', '제도', '대기업', '중심', '개인', '중심', '제도', '범위', '줄', '국민', '온', '갖', '불법', '일', '탈세', '재테크', '것', '국민', '소비자', '생각', '카페', '통닭', '식당', '프랜차이즈', '등', '통해', '일도', '한국', '자', '영업', '오픈', '것', '똑', '국민', '의', '수당', '제한', '마케팅', '마진', '곳', '시장경제', '규제', '풀', '활성화', '경제', '모두', '기업', '중심', '일어나고', '국민', '경제', '지식', '현혹', '사기', '업체', '더', '단속', '고', '이제', '국민', '합법', '회사', '바가지', '상술', '사람', '자유', '속', '본인', '감당', '것', '분야', '규제', '것', '즉', '살', '자식', '자식', '내면', '성장', '일어', '공정', '거래', '위원회', '등', '관할', '부서', '낙하산', '인사', '공제조합', '방', '정부', '관계자', '퇴임후', '먹기', '자리', '세상', '변화', '사람', '대기업', '결탁', '거나', '다단계', '성장', '제도', '유지', '흥청망청', '법인', '카드', '사용', '첩', '직업', '시대', '변화', '과연', '무엇', '국민', '일', '자리', '것', '이제', '정치', '경제', '알', '때', '멤버십', '다단계', '업종', '국회', '진출', '법도', '개정', '정말', '국민', '가계', '경제', '사회', '경제', '선', '순환', '구조', '참으로', '답답', '위', '번', '즉시', '개선', '수', '법', '개정', '아래', '한국', '마케팅', '신문', '신년', '사설', '정거', '위원회', '판매원', '지위', '부부', '양도', '양수', '이유', '한국', '애', '판매원', '대해', '경고', '조치', '이', '소식', '현장', '판매원', '현실', '조처', '라며', '나라', '온', '공무원', '식', '조롱', '비난', '부부', '사이', '명의', '변경', '다단계판매업', '상식', '속', '일이', '현재', '운영', '중인', '여', '다단계판매', '업체', '중', '부부', '사이', '명의', '변경', '허용', '곳', '거의', '상황', '해당', '부분', '점검', '나선', '것', '의아', '한국', '다단계판매업', '산맥', '랄', '수', '한국', '애', '각각', '개', '적발', '것', '일이', '정거', '위원회', '이번', '적발', '부부', '판매원', '간의', '지위', '양도', '양수', '문제', '삼은', '데', '대해', '그동안', '부분', '확인', '것', '이', '말', '거꾸로', '그동안', '정거', '위원회', '이', '부분', '관', '직무', '유기', '스스로', '자백', '셈', '검찰', '이', '기관', '왜', '수십', '년', '동안', '항목', '굳이', '확인', '것', '의문', '수', '입', '기적', '한참', '철', '지난', '말', '말', '호사', '소득', '판매원', '대상', '징세', '위', '사전', '정지', '작업', '일', '수도', '사실', '부부', '명의', '변경', '것', '세금', '시도', '일정', '소득', '구간', '경우', '최대', '세율', '걸', '감안', '이', '적극', '절세', '시도', '수도', '이', '터', '무니', '세율', '책정', '것', '기본', '다단계판매', '통한', '수익', '불로소득', '고정관념', '빚', '일종', '폭력', '다단계판매', '일해', '사람', '라면', '세상', '가장', '일', '중', '하나', '다단계판매', '것', '실감', '것', '무엇', '입', '억', '억', '판매원', '허풍', '다단계', '불로소득', '공식', '것', '실제', '주먹', '시작', '연간', '원', '달', '소득', '창', '사람', '것', '열정', '그', '노력', '억대', '연봉', '가설', '과연', '가당', '키', '정거', '위원회', '이제', '개과천선', '때', '정부', '것', '국민', '생업', '종사', '수', '서비스업', '중', '하나', '언제', '말', '꼬투리', '업계', '발목', '것', '왜', '한국', '판매원', '해외', '수당', '업체', '수당', '더', '것', '더', '것', '그', '세금', '절약', '수', '때문', '불법', '해외', '업체', '충성', '것', '사람', '지혜', '롭', '것', '때', '말', '경험', '삶', '도리', '말', '지금', '우리', '수십', '년', '해외', '수당', '우회', '업체', '한국', '기업', '서도', '해외', '별도', '법인', '설립', '수당', '지급', '업체', '무수', '보아', '지금', '부부', '사업자', '명의', '변경', '것', '문제', '삼', '때', '판매원', '소득', '대한', '세율', '조정', '전', '세계', '보편화', '인터넷', '쇼핑', '접목', '한국', '기업', '해외', '때', '더', '도움', '주기', '위', '방안', '강', '구해', '때', '한국', '마케팅', '신문', '게시', '물의', '일부', '내용', '국민', '청원', '요건', '위배', '관리자', '수정']",Yes
